match_id,account_id,hero_id,kills,deaths,assists,gold_per_min,xp_per_min,hero_damage,tower_damage,hero_healing,last_hits,denies,net_worth,lane,lane_role,is_roaming,player_slot
6671711287,116881520,73,7,1,5,776,723,7312.0,621.0,0.0,196,10,15487,3.0,1.0,,128
6671711287,124286163,3,3,6,17,264,389,8734.0,0.0,96.0,15,2,3271,3.0,1.0,True,129
6671711287,94439767,15,5,4,11,460,492,12630.0,888.0,0.0,114,19,8593,1.0,3.0,,130
6671711287,262476000,13,7,2,10,515,616,16384.0,430.0,110.0,151,4,9743,2.0,2.0,,131
6671711287,108810964,114,7,2,10,300,444,8390.0,613.0,0.0,25,6,5574,1.0,3.0,,132
6673050759,848612341,64,7,11,21,276,389,19083.0,1588.0,0.0,38,1,7533,3.0,3.0,,0
6673050759,408042406,121,7,7,17,354,502,9371.0,379.0,585.0,74,0,9863,1.0,1.0,,1
6673050759,934078707,19,8,9,13,469,751,23517.0,627.0,0.0,242,14,16126,2.0,2.0,,2
6673050759,82246092,85,6,13,18,374,405,11558.0,519.0,462.0,157,13,12128,3.0,3.0,,3
6673050759,110368468,72,15,5,11,679,861,35631.0,453.0,0.0,333,29,25706,1.0,1.0,,4
6673050759,462186877,5,3,13,14,299,530,12337.0,1621.0,195.0,60,0,9488,1.0,3.0,,128
6673050759,895167791,34,13,2,21,779,998,54940.0,921.0,0.0,353,8,30308,2.0,2.0,,129
6673050759,982333914,135,4,11,21,441,672,20265.0,702.0,3076.0,170,7,15484,1.0,3.0,,130
6673050759,1146514214,128,11,10,17,454,689,23212.0,2380.0,390.0,112,0,13550,3.0,1.0,,131
6673050759,154028809,44,13,7,11,600,756,24290.0,11513.0,0.0,273,6,22689,3.0,1.0,,132
6707196231,891566317,135,2,9,4,261,330,11226.0,0.0,1195.0,54,3,5360,1.0,1.0,True,0
6707196231,196481318,126,4,5,2,411,535,11874.0,0.0,0.0,197,8,13691,2.0,2.0,,1
6707196231,285327298,35,0,4,4,471,509,7163.0,85.0,0.0,254,23,14631,1.0,1.0,,2
6707196231,1114792376,58,2,7,2,298,311,7910.0,1249.0,358.0,94,1,7455,3.0,3.0,,3
6707196231,296702734,38,2,7,3,404,425,9568.0,6516.0,133.0,187,4,12286,3.0,3.0,,4
6707196231,106755427,13,4,1,17,565,713,17743.0,3548.0,0.0,259,7,17093,2.0,2.0,,128
6707196231,98885811,15,13,1,6,756,873,24543.0,5179.0,0.0,375,8,23483,3.0,1.0,,129
6707196231,113711310,110,2,4,19,322,470,7654.0,373.0,2363.0,50,3,9125,3.0,1.0,,130
6707196231,100483784,92,9,0,11,497,635,11049.0,13600.0,2071.0,179,4,16224,1.0,3.0,,131
6707196231,118078153,19,2,4,17,422,632,13130.0,2647.0,0.0,129,1,12937,1.0,3.0,,132
6707960636,394257871,42,19,1,13,803,970,32937.0,15894.0,0.0,297,11,24779,1.0,1.0,,0
6707960636,190258756,17,7,6,24,508,684,22207.0,1364.0,0.0,211,2,14680,2.0,2.0,,1
6707960636,1062400248,50,3,5,30,327,633,12584.0,728.0,11690.0,34,5,9643,1.0,1.0,,2
6707960636,460481806,15,12,5,24,611,833,34440.0,3539.0,0.0,220,9,18135,3.0,3.0,,3
6707960636,133049595,107,9,6,25,377,557,17587.0,692.0,0.0,47,1,9886,3.0,3.0,True,4
6707960636,101208242,43,6,10,3,459,607,21211.0,1358.0,0.0,201,2,12240,1.0,3.0,,128
6707960636,282359850,47,7,9,9,453,457,25825.0,128.0,351.0,211,19,11683,2.0,2.0,,129
6707960636,149068953,100,1,11,16,236,467,14410.0,0.0,0.0,40,1,5652,1.0,3.0,True,130
6707960636,477070996,128,3,13,12,272,434,16759.0,0.0,195.0,36,2,5948,3.0,1.0,True,131
6707960636,101325470,41,4,10,9,398,437,15519.0,63.0,0.0,166,13,11679,3.0,1.0,,132
6720556927,82262664,128,0,8,7,204,267,12680.0,0.0,195.0,55,1,5729,2.0,2.0,,0
6720556927,111620041,13,5,9,4,425,454,15811.0,0.0,53.0,236,5,12841,2.0,2.0,,1
6720556927,389033587,99,3,9,5,471,574,24769.0,0.0,0.0,270,2,15303,1.0,1.0,,2
6720556927,101356886,100,3,9,5,200,260,11720.0,0.0,0.0,21,2,4853,3.0,3.0,True,3
6720556927,34505203,92,2,9,9,309,383,18736.0,1187.0,1837.0,126,7,9914,3.0,3.0,,4
6720556927,54580962,90,1,3,21,403,515,10552.0,40.0,7910.0,142,1,13705,3.0,1.0,,128
6720556927,73562326,43,12,1,16,587,724,25897.0,5767.0,42.0,250,15,22234,1.0,3.0,,129
6720556927,152962063,19,14,0,21,611,794,39693.0,8353.0,0.0,265,13,22443,2.0,2.0,,130
6720556927,77490514,101,7,6,21,338,513,14489.0,0.0,0.0,19,0,10072,1.0,3.0,,131
6720556927,72312627,60,9,3,19,524,732,20266.0,7423.0,0.0,226,15,18852,3.0,1.0,,132
6732123528,935495351,58,6,13,2,348,366,7747.0,1807.0,1162.0,160,3,10103,1.0,1.0,,0
6732123528,289171422,47,3,7,5,371,455,17018.0,246.0,0.0,214,13,13217,3.0,3.0,,1
6732123528,387624608,35,6,7,10,479,499,32808.0,1167.0,0.0,288,10,18794,1.0,1.0,,2
6732123528,327786937,19,1,15,16,275,355,15730.0,284.0,195.0,94,2,8300,1.0,1.0,,3
6732123528,917164766,90,6,2,6,597,715,30429.0,20.0,5228.0,424,2,22642,2.0,2.0,,4
6732123528,116881520,73,6,4,19,905,821,29482.0,8559.0,0.0,396,11,37312,1.0,3.0,,128
6732123528,124286163,66,6,6,27,392,479,6201.0,5139.0,14979.0,126,4,14604,1.0,3.0,,129
6732123528,133589925,13,14,2,15,667,868,38571.0,3112.0,0.0,326,6,26893,2.0,2.0,,130
6732123528,94439767,33,6,5,16,579,704,22569.0,10157.0,753.0,292,40,22319,3.0,1.0,,131
6732123528,108810964,123,12,6,20,364,540,28372.0,1240.0,171.0,36,3,13009,1.0,3.0,,132
6736606142,1144771878,14,7,3,10,519,716,19100.0,2201.0,3756.0,170,9,13814,3.0,3.0,,0
6736606142,913081877,48,2,1,9,611,772,9934.0,6868.0,0.0,273,2,16511,1.0,1.0,,1
6736606142,948659765,112,3,5,11,324,463,9965.0,460.0,5773.0,56,2,7575,1.0,1.0,,2
6736606142,241467447,13,9,6,6,543,655,16176.0,3353.0,110.0,169,4,13833,2.0,2.0,,3
6736606142,1005626260,16,6,4,10,343,554,11630.0,189.0,0.0,83,1,9041,4.0,4.0,True,4
6736606142,1045494300,39,7,6,7,507,681,15975.0,687.0,0.0,179,12,12090,2.0,2.0,,128
6736606142,181339278,95,2,4,0,542,651,5228.0,0.0,0.0,274,13,14184,3.0,1.0,,129
6736606142,1103355581,60,2,4,2,443,486,8101.0,626.0,0.0,176,5,11160,1.0,3.0,,130
6736606142,301477244,87,3,10,6,213,303,7044.0,0.0,0.0,18,1,4759,3.0,1.0,,131
6736606142,80599925,100,5,5,6,265,348,7525.0,348.0,195.0,31,3,5420,1.0,3.0,,132
6738225678,202984325,136,8,9,12,479,572,25720.0,176.0,1197.0,170,8,12810,3.0,3.0,,0
6738225678,1170923497,42,5,5,5,609,846,13388.0,5396.0,0.0,340,4,19171,1.0,1.0,,1
6738225678,1232094007,23,4,8,7,434,574,11459.0,449.0,0.0,233,1,12319,2.0,2.0,,2
6738225678,162724090,84,3,10,1,181,307,3155.0,191.0,0.0,4,0,5358,1.0,1.0,,3
6738225678,992327405,128,5,7,11,375,671,19090.0,439.0,0.0,155,7,8095,3.0,3.0,,4
6738225678,241467447,61,16,3,14,718,1037,28842.0,10623.0,0.0,277,12,23247,2.0,2.0,,128
6738225678,80599925,123,2,4,23,311,512,17739.0,508.0,0.0,72,5,8610,1.0,3.0,,129
6738225678,913081877,8,8,4,9,670,917,23244.0,6046.0,5906.0,311,4,21603,3.0,1.0,,130
6738225678,1005626260,119,7,8,18,303,597,21856.0,279.0,0.0,17,1,8240,3.0,1.0,,131
6738225678,1144771878,129,6,6,19,489,594,20931.0,1628.0,0.0,193,9,15197,1.0,3.0,,132
6747943691,85367644,15,3,7,5,525,495,11992.0,1095.0,0.0,302,6,16680,3.0,3.0,,0
6747943691,329977411,39,6,10,11,502,666,27232.0,564.0,106.0,228,2,16072,2.0,2.0,,1
6747943691,104275965,91,2,7,7,174,184,1158.0,0.0,9038.0,10,0,4735,3.0,3.0,True,2
6747943691,114585639,120,8,7,9,479,541,22583.0,324.0,0.0,265,16,15935,1.0,1.0,,3
6747943691,1071332616,101,4,8,13,272,432,13942.0,358.0,0.0,38,0,8811,1.0,1.0,,4
6747943691,81475303,95,8,1,14,750,891,20815.0,16506.0,0.0,405,42,29854,3.0,1.0,,128
6747943691,180775030,11,18,5,15,649,766,34947.0,10326.0,0.0,282,10,22780,2.0,2.0,,129
6747943691,153125655,136,1,9,22,275,393,5371.0,249.0,7989.0,39,2,9463,2.0,2.0,True,130
6747943691,138880576,33,6,6,16,468,604,15785.0,4526.0,1009.0,171,14,16387,1.0,3.0,,131
6747943691,110583422,128,5,3,22,393,552,14466.0,408.0,522.0,100,4,12074,3.0,1.0,True,132
6794090533,126397214,72,3,12,10,317,368,7119.0,71.0,390.0,59,2,10141,1.0,1.0,True,0
6794090533,260408033,19,9,12,12,491,658,30253.0,3367.0,0.0,180,14,19774,2.0,2.0,,1
6794090533,103126502,77,10,4,19,638,729,21430.0,11376.0,5311.0,361,8,28260,3.0,3.0,,2
6794090533,110142194,10,10,1,7,711,903,34602.0,13700.0,0.0,394,12,27010,1.0,1.0,,3
6794090533,169416589,26,4,10,12,328,545,11450.0,842.0,0.0,36,1,11980,3.0,3.0,True,4
6794090533,100598959,101,5,9,19,262,517,22298.0,80.0,0.0,24,2,9898,1.0,3.0,,128
6794090533,861414087,65,13,3,16,593,842,47139.0,0.0,0.0,330,14,24765,2.0,2.0,,129
6794090533,341678201,100,6,7,19,498,645,25462.0,417.0,0.0,243,24,17856,1.0,3.0,,130
6794090533,330534326,46,7,8,15,778,892,45015.0,12890.0,0.0,579,12,31192,3.0,1.0,,131
6794090533,103045129,79,5,9,19,314,482,18353.0,1128.0,0.0,62,0,10988,5.0,4.0,,132
6809491070,162724090,5,1,6,6,202,380,9401.0,0.0,0.0,37,0,5168,1.0,1.0,,0
6809491070,1170923497,44,5,4,3,462,610,9151.0,0.0,0.0,191,1,12309,1.0,1.0,,1
6809491070,1232094007,14,9,2,7,580,759,23241.0,254.0,0.0,218,9,15652,2.0,2.0,,2
6809491070,202984325,38,4,6,7,456,576,6983.0,2199.0,1099.0,187,4,12287,3.0,3.0,,3
6809491070,992327405,88,3,10,9,276,451,10028.0,238.0,0.0,62,1,6810,3.0,3.0,,4
6809491070,1227183303,75,7,6,13,297,454,13445.0,201.0,0.0,13,5,6662,3.0,1.0,,128
6809491070,1228355759,53,10,3,5,658,811,17845.0,5124.0,0.0,271,40,18268,1.0,3.0,,129
6809491070,1200963940,69,6,4,14,693,715,15080.0,1578.0,2257.0,169,11,18983,2.0,2.0,,130
6809491070,928499811,114,4,5,18,336,567,13894.0,558.0,0.0,55,3,8929,1.0,3.0,,131
6809491070,1185918470,48,1,4,16,550,645,11670.0,3853.0,0.0,245,14,15096,3.0,1.0,,132
6828378749,236235951,85,0,13,14,254,339,10405.0,242.0,969.0,46,1,4798,1.0,1.0,,0
6828378749,839218972,95,5,7,6,498,611,16829.0,3033.0,0.0,198,9,13520,1.0,1.0,,1
6828378749,331772647,13,11,6,4,578,686,22406.0,321.0,0.0,197,6,15970,2.0,2.0,,2
6828378749,840859617,136,1,13,7,244,363,6142.0,112.0,405.0,55,2,5441,3.0,3.0,,3
6828378749,177338286,129,4,10,5,361,571,11765.0,85.0,0.0,116,11,9817,3.0,3.0,,4
6828378749,120488420,51,1,7,20,285,370,10268.0,0.0,0.0,41,17,7608,3.0,1.0,,128
6828378749,69799134,19,16,5,11,511,960,27705.0,4531.0,0.0,84,3,14645,1.0,3.0,,129
6828378749,244664524,28,5,8,15,493,675,13560.0,673.0,0.0,156,3,13938,1.0,3.0,,130
6828378749,208524487,39,14,2,8,680,880,20030.0,1575.0,0.0,262,3,17326,2.0,2.0,,131
6828378749,868231381,6,12,0,20,783,1173,30886.0,8516.0,0.0,320,18,23333,3.0,1.0,,132
6832234252,1170923497,6,12,6,15,682,932,51350.0,14487.0,0.0,367,5,29246,1.0,1.0,,0
6832234252,202984325,2,12,8,18,589,890,39056.0,1615.0,0.0,250,3,24272,3.0,3.0,,1
6832234252,992327405,51,7,5,24,372,732,31719.0,273.0,0.0,69,22,16150,3.0,3.0,True,2
6832234252,1232094007,120,8,11,21,524,870,31717.0,319.0,0.0,247,4,19778,2.0,2.0,,3
6832234252,162724090,5,3,14,22,265,409,12995.0,434.0,0.0,32,0,10102,1.0,1.0,,4
6832234252,1173255449,109,10,7,5,616,963,24523.0,437.0,0.0,359,2,23754,3.0,1.0,,128
6832234252,1133046148,17,17,10,10,609,934,44587.0,56.0,277.0,330,5,21533,2.0,2.0,,129
6832234252,76082922,97,6,3,17,630,846,25023.0,1552.0,0.0,398,6,24910,1.0,3.0,,130
6832234252,230308002,87,2,7,22,313,489,10732.0,0.0,0.0,15,0,11573,3.0,1.0,,131
6832234252,1194935883,26,6,16,11,304,435,11714.0,73.0,0.0,74,3,10058,1.0,3.0,,132
6929583998,169808301,103,1,7,5,281,374,11127.0,0.0,1076.0,49,2,8234,1.0,1.0,,0
6929583998,454418684,10,1,6,4,581,673,14160.0,1310.0,0.0,308,12,17922,1.0,1.0,,1
6929583998,102472862,129,2,6,5,407,507,17858.0,0.0,0.0,197,10,11909,3.0,3.0,,2
6929583998,999961232,25,2,9,1,451,465,19966.0,1715.0,37.0,239,10,13032,2.0,2.0,,3
6929583998,117582563,123,2,8,7,228,279,12929.0,57.0,0.0,42,4,6116,3.0,3.0,,4
6929583998,100334128,83,0,5,16,300,405,9493.0,787.0,5713.0,41,2,6440,3.0,1.0,,128
6929583998,891521610,43,7,0,16,572,739,21505.0,13997.0,2619.0,207,9,18434,1.0,3.0,,129
6929583998,276096844,18,11,2,6,758,800,18518.0,12294.0,0.0,329,12,23383,3.0,1.0,,130
6929583998,1133388674,79,8,1,16,354,538,13079.0,265.0,531.0,34,2,10155,1.0,3.0,,131
6929583998,163152486,100,10,1,11,492,576,26332.0,707.0,0.0,132,6,17054,2.0,2.0,,132
6968078527,127077041,100,3,9,10,295,412,9928.0,505.0,195.0,100,4,10921,1.0,1.0,,0
6968078527,119576842,110,1,8,11,345,445,17528.0,165.0,5355.0,117,3,11606,3.0,3.0,,1
6968078527,206379758,63,4,5,7,545,630,27704.0,2945.0,0.0,370,15,21436,1.0,1.0,,2
6968078527,116585378,7,4,5,13,508,566,20776.0,801.0,0.0,339,17,24387,3.0,3.0,,3
6968078527,113457795,93,6,5,6,551,756,12386.0,2117.0,0.0,400,31,25285,2.0,2.0,,4
6968078527,345803031,9,4,5,20,344,604,18079.0,769.0,8638.0,110,7,19252,1.0,3.0,,128
6968078527,262838756,106,4,3,17,509,691,32835.0,3283.0,0.0,307,1,25245,2.0,2.0,,129
6968078527,184138153,120,16,2,10,577,725,37461.0,663.0,0.0,288,6,27765,1.0,3.0,,130
6968078527,145550466,87,2,7,20,288,431,13573.0,0.0,0.0,43,0,11168,3.0,1.0,,131
6968078527,392565237,89,5,1,19,919,670,43766.0,14407.0,0.0,797,5,43778,3.0,1.0,,132
6995890822,255339080,10,6,7,7,530,598,14813.0,1652.0,0.0,367,17,21733,1.0,1.0,,0
6995890822,1131665504,49,4,3,11,609,762,19648.0,687.0,0.0,413,13,24903,2.0,2.0,,1
6995890822,142147636,129,3,5,11,423,496,15124.0,62.0,0.0,274,11,17342,3.0,3.0,,2
6995890822,493967542,86,4,8,9,352,453,14658.0,0.0,240.0,130,4,13313,3.0,3.0,,3
6995890822,924944185,75,2,9,13,198,258,11010.0,52.0,0.0,38,1,5904,1.0,1.0,,4
6995890822,302568414,68,3,6,16,320,484,12624.0,589.0,0.0,40,2,11147,3.0,1.0,True,128
6995890822,427017829,94,6,0,11,928,834,22516.0,18193.0,0.0,688,12,40347,3.0,1.0,,129
6995890822,869593848,106,12,4,11,517,711,34973.0,838.0,0.0,251,8,22174,2.0,2.0,,130
6995890822,397250058,51,5,8,24,309,440,17654.0,380.0,0.0,54,21,11834,1.0,3.0,True,131
6995890822,148480336,43,6,2,13,529,653,21153.0,4320.0,3668.0,276,10,23299,1.0,3.0,,132
7060869703,292921272,85,10,1,20,527,752,17236.0,374.0,8537.0,228,4,19725,3.0,3.0,,0
7060869703,153836240,65,4,5,13,590,851,18367.0,535.0,0.0,374,7,21522,2.0,2.0,,1
7060869703,155332459,87,1,6,30,272,429,11078.0,168.0,0.0,34,6,9750,3.0,3.0,True,2
7060869703,117089283,51,3,6,22,301,498,15287.0,101.0,0.0,42,22,9887,2.0,2.0,True,3
7060869703,339235645,46,20,1,6,971,994,56391.0,18436.0,0.0,556,14,39196,1.0,1.0,,4
7060869703,143786911,102,3,8,7,590,634,38181.0,54.0,0.0,424,9,21699,3.0,1.0,,128
7060869703,100758751,79,4,10,11,225,277,10843.0,8.0,1151.0,39,2,5829,2.0,2.0,,129
7060869703,59463394,39,7,4,9,404,573,28947.0,374.0,0.0,216,24,15347,2.0,2.0,,130
7060869703,329589381,100,1,13,13,230,362,10776.0,0.0,0.0,47,3,5670,2.0,2.0,True,131
7060869703,407321629,29,4,4,6,378,437,13735.0,0.0,6472.0,222,0,13238,1.0,3.0,,132
7069322569,94281932,17,14,6,15,639,793,47591.0,1034.0,0.0,493,17,29639,2.0,2.0,,0
7069322569,132309493,109,11,6,12,949,806,47302.0,7942.0,0.0,947,10,45491,1.0,1.0,,1
7069322569,173476224,75,3,9,24,277,415,12674.0,0.0,0.0,58,1,9747,1.0,1.0,True,2
7069322569,155494381,19,2,14,21,307,543,20633.0,175.0,0.0,143,2,12784,3.0,3.0,,3
7069322569,184950344,90,2,8,25,375,625,15011.0,0.0,27079.0,237,4,18555,3.0,3.0,,4
7069322569,118559150,51,3,11,32,333,546,21721.0,0.0,998.0,57,23,18432,3.0,1.0,True,128
7069322569,153727297,53,8,3,19,918,777,47218.0,9294.0,0.0,770,18,51724,1.0,3.0,,129
7069322569,150862738,65,11,8,19,578,730,26035.0,382.0,171.0,376,6,31443,2.0,2.0,,130
7069322569,152859296,7,4,6,25,352,598,14414.0,47.0,0.0,114,4,15802,1.0,3.0,,131
7069322569,181716137,35,17,4,18,838,892,69390.0,7609.0,0.0,619,12,48009,3.0,1.0,,132
7118787769,165286832,86,0,5,8,259,322,7646.0,234.0,765.0,52,2,6258,3.0,3.0,,0
7118787769,134711350,65,1,3,3,445,583,7160.0,44.0,106.0,186,4,11716,2.0,2.0,,1
7118787769,345650410,138,2,4,4,443,441,10813.0,753.0,0.0,193,8,11655,1.0,1.0,,2
7118787769,332598355,100,3,9,8,236,244,6139.0,0.0,0.0,22,6,4935,1.0,1.0,,3
7118787769,169672157,60,6,4,4,398,414,9272.0,654.0,0.0,107,7,10161,3.0,3.0,,4
7118787769,1101855381,114,8,2,8,636,739,18910.0,1828.0,0.0,247,23,16993,3.0,1.0,,128
7118787769,144528954,120,7,4,8,500,515,12387.0,578.0,106.0,155,14,12971,2.0,2.0,,129
7118787769,192819341,102,0,2,4,214,307,2818.0,127.0,4427.0,17,2,4723,3.0,1.0,,130
7118787769,430579976,73,7,3,12,859,669,14726.0,3563.0,0.0,262,3,22950,1.0,3.0,,131
7118787769,180286184,26,3,1,12,304,420,7271.0,67.0,0.0,31,3,8953,1.0,3.0,,132
7148204607,272073508,73,2,6,3,684,518,7985.0,566.0,0.0,206,2,13883,1.0,1.0,,0
7148204607,185716187,61,2,6,1,490,540,8704.0,1159.0,0.0,158,0,9564,2.0,2.0,,1
7148204607,1509988209,111,2,5,3,236,259,4050.0,87.0,1155.0,27,2,3633,1.0,1.0,,2
7148204607,312722813,108,3,9,3,362,357,8634.0,0.0,0.0,94,14,6923,3.0,3.0,,3
7148204607,1509556662,9,2,7,5,250,178,6060.0,115.0,400.0,27,5,4310,3.0,3.0,,4
7148204607,1251984026,95,5,2,6,639,758,10339.0,3008.0,0.0,215,6,14020,3.0,1.0,,128
7148204607,1246531472,105,10,0,10,566,553,22738.0,1690.0,0.0,145,7,12088,2.0,2.0,,129
7148204607,839212724,62,6,4,18,448,388,13618.0,635.0,237.0,23,2,8842,1.0,3.0,,130
7148204607,917067055,92,8,0,7,582,602,11298.0,4610.0,0.0,144,14,12983,1.0,3.0,,131
7148204607,1482586163,5,4,5,17,356,336,7584.0,210.0,0.0,53,2,6248,3.0,1.0,True,132
7152887980,323161852,87,2,10,6,218,213,5439.0,0.0,0.0,14,4,5812,1.0,1.0,,0
7152887980,1234844003,101,2,9,9,211,246,8881.0,147.0,125.0,11,0,4898,3.0,3.0,,1
7152887980,1427279441,89,0,3,2,676,634,4482.0,1020.0,0.0,370,1,19065,1.0,1.0,,2
7152887980,1247302157,104,6,11,5,390,367,19693.0,271.0,885.0,110,2,9465,3.0,3.0,,3
7152887980,131774502,36,4,6,8,405,423,17125.0,338.0,4842.0,139,7,11071,2.0,2.0,,4
7152887980,444791023,58,8,5,11,410,477,15958.0,2602.0,862.0,57,0,11263,3.0,1.0,,128
7152887980,399588134,63,3,5,16,365,459,10513.0,1475.0,761.0,38,2,10021,1.0,3.0,,129
7152887980,185716187,106,12,3,13,579,663,30371.0,3180.0,0.0,161,5,15827,2.0,2.0,,130
7152887980,312722813,38,4,1,21,607,679,16484.0,5787.0,0.0,219,14,17763,1.0,3.0,,131
7152887980,1248664606,4,11,1,13,709,811,0.0,0.0,0.0,275,27,20032,3.0,1.0,,132
7154419341,392608279,13,9,2,9,583,622,13871.0,2491.0,0.0,121,3,11584,2.0,2.0,,0
7154419341,208937027,38,7,4,12,599,568,13055.0,6812.0,752.0,128,1,12297,3.0,3.0,,1
7154419341,211976946,58,3,2,11,353,449,6537.0,1928.0,589.0,37,2,7096,1.0,1.0,,2
7154419341,844349799,4,4,1,4,673,696,7487.0,4840.0,0.0,210,11,14211,1.0,1.0,,3
7154419341,198234415,45,5,6,14,388,481,11286.0,3428.0,392.0,33,2,7050,3.0,3.0,,4
7154419341,1102425599,62,1,3,10,286,291,5138.0,0.0,0.0,8,0,5337,1.0,3.0,True,128
7154419341,1252255438,93,5,4,3,393,423,5458.0,36.0,0.0,102,1,7455,3.0,1.0,,129
7154419341,410395545,5,1,12,9,226,214,5910.0,0.0,192.0,12,2,3924,3.0,1.0,,130
7154419341,860425264,76,6,4,1,474,453,12434.0,970.0,0.0,122,7,9563,2.0,2.0,,131
7154419341,1135888586,99,2,5,4,391,443,9764.0,75.0,195.0,111,1,7872,1.0,3.0,,132
7161630752,105045291,56,9,7,15,459,493,13416.0,2928.0,0.0,75,8,12294,3.0,3.0,,0
7161630752,208181197,126,4,1,16,536,606,18540.0,3126.0,0.0,166,10,14522,2.0,2.0,,1
7161630752,164962869,41,9,0,11,631,762,13753.0,3827.0,0.0,229,8,17280,3.0,3.0,,2
7161630752,138880576,108,5,3,14,509,531,12963.0,2580.0,0.0,157,8,13792,1.0,1.0,,3
7161630752,217472313,31,4,6,16,340,407,13061.0,315.0,345.0,24,2,7262,2.0,2.0,True,4
7161630752,54580962,85,2,6,7,234,275,7511.0,0.0,1700.0,23,2,6009,3.0,1.0,,128
7161630752,73562326,40,1,10,6,411,452,19464.0,527.0,359.0,154,11,10498,3.0,1.0,,129
7161630752,201358612,46,3,4,4,602,668,11633.0,3213.0,0.0,279,18,15505,2.0,2.0,,130
7161630752,77490514,71,4,7,10,305,389,9522.0,0.0,0.0,52,1,7274,1.0,3.0,True,131
7161630752,152962063,21,6,5,3,520,532,13468.0,193.0,0.0,195,12,13054,1.0,3.0,,132
7162118877,342667282,86,7,13,8,426,424,16370.0,84.0,0.0,89,1,10739,3.0,3.0,True,0
7162118877,122574061,95,6,7,6,531,563,14654.0,1116.0,0.0,239,11,14495,1.0,1.0,,1
7162118877,422351924,17,5,8,5,536,612,20818.0,713.0,0.0,215,4,13838,2.0,2.0,,2
7162118877,358303866,62,6,8,11,319,365,10318.0,0.0,0.0,8,2,8420,1.0,1.0,True,3
7162118877,332180099,49,4,5,6,462,622,11184.0,2334.0,0.0,153,4,13197,3.0,3.0,,4
7162118877,126130434,92,7,5,19,421,535,20448.0,6180.0,0.0,42,2,11756,1.0,3.0,,128
7162118877,120231412,129,3,10,19,463,512,7940.0,1203.0,0.0,93,1,12737,1.0,3.0,,129
7162118877,36771694,22,23,2,9,753,907,52669.0,2363.0,0.0,158,11,20832,2.0,2.0,,130
7162118877,162663319,114,4,2,15,659,695,15773.0,7147.0,0.0,217,4,18844,3.0,1.0,,131
7162118877,264869776,87,2,9,19,317,392,6898.0,311.0,0.0,10,1,8480,3.0,1.0,,132
7162985883,1425359001,59,6,8,17,561,827,39622.0,7082.0,0.0,239,10,21386,2.0,2.0,,0
7162985883,1290724173,14,12,6,16,649,892,38999.0,2466.0,0.0,286,15,25732,3.0,3.0,,1
7162985883,286025484,5,1,14,16,320,490,10919.0,688.0,0.0,86,1,12263,3.0,3.0,,2
7162985883,1415353399,45,7,10,16,392,469,27298.0,6083.0,9025.0,89,2,14159,1.0,1.0,,3
7162985883,1271501667,126,15,4,9,726,892,32298.0,9678.0,0.0,305,21,29506,1.0,1.0,,4
7162985883,1524685088,76,10,7,8,505,537,31228.0,4972.0,0.0,235,11,19189,2.0,2.0,,128
7162985883,1524693205,84,1,8,22,528,750,22501.0,440.0,4554.0,182,9,20110,1.0,3.0,,129
7162985883,1524585532,44,27,6,5,846,1085,93722.0,2652.0,0.0,411,10,29860,3.0,1.0,,130
7162985883,1525124448,86,1,10,16,288,415,21019.0,406.0,960.0,72,6,11141,1.0,3.0,,131
7162985883,1525656267,111,1,10,27,302,545,9088.0,387.0,5202.0,49,4,10737,3.0,1.0,,132
7166929660,238239590,106,10,7,10,583,640,26195.0,1255.0,0.0,264,8,19077,2.0,2.0,,0
7166929660,346412363,9,3,2,15,367,590,13234.0,2452.0,0.0,87,1,14716,3.0,3.0,,1
7166929660,136829091,30,4,7,17,354,439,13259.0,25.0,13407.0,42,1,11437,1.0,1.0,,2
7166929660,184620877,38,2,4,13,508,558,8680.0,10204.0,1981.0,243,6,17915,3.0,3.0,,3
7166929660,97658618,1,5,4,7,636,705,13741.0,739.0,0.0,398,5,23772,1.0,1.0,,4
7166929660,59752811,51,0,9,17,299,407,10340.0,75.0,0.0,64,23,7810,3.0,1.0,True,128
7166929660,361688848,94,2,1,11,768,804,31668.0,10501.0,0.0,531,6,29677,3.0,1.0,,129
7166929660,1035128290,126,13,3,10,627,782,36236.0,8613.0,0.0,275,14,23708,2.0,2.0,,130
7166929660,191362875,69,8,6,10,644,587,17037.0,633.0,0.0,235,9,24012,1.0,3.0,,131
7166929660,349310876,45,1,7,14,265,403,15585.0,2395.0,2147.0,35,3,9026,1.0,3.0,,132
7167091609,1005626260,69,3,6,5,383,423,11544.0,0.0,0.0,114,2,11570,3.0,3.0,,0
7167091609,913081877,18,3,6,3,592,697,11285.0,0.0,0.0,367,8,15996,1.0,1.0,,1
7167091609,1144771878,104,1,10,7,391,416,13699.0,205.0,708.0,169,9,10282,3.0,3.0,,2
7167091609,241467447,46,7,4,1,744,1093,25554.0,3022.0,0.0,325,15,21005,2.0,2.0,,3
7167091609,948659765,5,0,3,4,191,318,5865.0,0.0,0.0,22,3,4959,1.0,1.0,,4
7167091609,202984325,71,3,2,11,593,666,7459.0,526.0,0.0,198,8,17387,1.0,3.0,,128
7167091609,162724090,62,4,6,17,428,488,9271.0,0.0,0.0,18,6,11314,3.0,1.0,,129
7167091609,1170923497,114,9,2,12,728,856,21186.0,8200.0,0.0,300,24,21581,3.0,1.0,,130
